student_id,item_DSS_PRE_Q1,item_DSS_PRE_Q2,item_DSS_PRE_Q3,item_DSS_PRE_Q4,item_DSS_PRE_Q5,item_DSS_PRE_Q6,item_DSS_PRE_Q7,item_DSS_PRE_Q8,item_DSS_PRE_Q9,item_GHSQ_PE_PRE_Q1,item_GHSQ_PE_PRE_Q2,item_GHSQ_PE_PRE_Q3,item_GHSQ_PE_PRE_Q4,item_GHSQ_PE_PRE_Q5,item_GHSQ_PE_PRE_Q6,item_GHSQ_PE_PRE_Q7,item_GHSQ_PE_PRE_Q8,item_GHSQ_PE_PRE_Q9,item_GHSQ_PE_PRE_Q10,item_THERMO_PRE_Black,item_THERMO_PRE_White,item_DSS_POST_Q1,item_DSS_POST_Q2,item_DSS_POST_Q3,item_DSS_POST_Q4,item_DSS_POST_Q5,item_DSS_POST_Q6,item_DSS_POST_Q7,item_DSS_POST_Q8,item_DSS_POST_Q9,item_GHSQ_PE_POST_Q1,item_GHSQ_PE_POST_Q2,item_GHSQ_PE_POST_Q3,item_GHSQ_PE_POST_Q4,item_GHSQ_PE_POST_Q5,item_GHSQ_PE_POST_Q6,item_GHSQ_PE_POST_Q7,item_GHSQ_PE_POST_Q8,item_GHSQ_PE_POST_Q9,item_GHSQ_PE_POST_Q10,item_THERMO_POST_Black,item_THERMO_POST_White
674,2,1,1,1,1,3,4,4,3,1,6,4,3,2,3,2,1,3,4,80,65,1,1,1,1,1,2,3,2,2,1,6,5,3,4,3,2,1,2,4,85,65
675,2,1,1,1,1,2,4,1,2,1,6,4,3,7,3,2,1,1,4,75,80,1,1,1,1,1,2,3,1,2,1,7,5,4,7,3,2,1,1,5,85,80
677,1,1,1,1,1,2,3,2,3,2,6,4,3,5,2,3,1,1,4,75,70,1,1,1,1,1,2,3,1,2,2,6,5,3,6,2,3,1,1,4,80,70
678,2,1,1,1,1,3,4,1,2,1,4,6,3,7,2,3,1,1,4,65,65,2,1,1,1,1,3,3,1,2,1,5,6,4,7,2,4,1,1,4,75,65
679,2,1,1,1,1,3,4,2,3,1,6,3,3,5,4,2,1,1,4,65,70,1,1,1,1,1,2,3,1,2,1,6,4,3,6,4,2,1,1,4,75,70
684,2,1,1,1,1,3,2,1,2,4,6,5,4,7,3,3,2,1,5,75,78,1,1,1,1,1,2,2,1,2,5,6,6,5,7,4,3,2,1,6,85,78
688,2,2,1,1,1,2,4,2,3,1,6,5,3,4,3,2,1,1,4,65,75,1,1,1,1,1,2,3,1,2,1,7,6,4,6,4,2,1,1,5,80,70
691,1,1,1,1,1,3,2,1,2,1,6,4,3,5,2,3,1,2,4,85,70,1,1,1,1,1,2,2,1,2,1,6,5,3,6,2,3,1,1,4,90,75
692,2,2,1,1,1,3,4,3,3,1,6,4,2,3,3,3,1,3,4,85,65,1,1,1,1,1,2,3,2,2,1,7,3,2,5,3,3,1,2,5,90,65
693,2,1,1,1,2,3,4,2,2,1,6,3,2,5,3,2,1,1,4,85,60,1,1,1,1,1,3,3,2,2,1,7,3,3,6,3,3,1,1,5,90,65
697,2,1,1,1,1,2,3,1,2,6,5,5,2,7,3,3,1,1,4,75,78,1,1,1,1,1,2,3,1,2,6,5,6,2,7,3,3,1,1,4,80,78
700,2,1,1,1,1,2,4,1,2,1,6,4,2,5,3,5,1,1,4,65,75,1,1,1,1,1,2,3,1,2,1,6,5,2,6,3,5,1,1,4,75,75
701,2,2,1,1,1,2,3,1,2,1,6,4,2,7,3,2,1,1,4,75,78,1,1,1,1,1,2,3,1,2,1,6,4,2,7,3,2,1,1,4,80,78
702,2,1,1,1,1,2,3,1,2,1,6,4,2,5,3,3,1,1,4,75,80,1,1,1,1,1,2,2,1,2,1,7,5,2,6,3,3,1,1,5,85,80
705,2,2,1,1,1,2,3,3,2,1,6,2,3,2,3,1,1,1,4,65,70,1,1,1,1,1,2,3,2,2,1,7,3,4,5,4,1,1,1,5,80,70
709,2,1,1,1,1,2,3,1,2,1,6,2,3,4,2,2,1,1,4,65,68,1,1,1,1,1,2,3,1,2,1,6,4,4,6,3,4,1,1,4,75,68
713,2,1,1,1,1,2,3,1,2,3,6,2,1,5,2,4,1,1,3,85,75,1,1,1,1,1,2,2,1,2,4,7,3,1,6,2,5,1,1,4,90,75
714,2,1,1,1,1,2,4,2,2,1,6,4,3,5,2,3,1,2,4,85,70,2,1,1,1,1,2,3,2,2,1,6,5,3,6,2,4,1,2,4,90,70
715,1,1,1,1,1,2,3,1,2,6,5,4,2,7,3,3,1,1,4,75,80,1,1,1,1,1,2,2,1,2,6,6,5,2,7,3,3,1,1,4,85,75
717,1,1,1,1,1,2,3,1,2,1,6,2,3,7,4,1,1,1,3,75,78,1,1,1,1,1,2,3,1,1,1,7,3,3,7,4,1,1,1,4,85,78
719,2,1,1,1,1,3,4,1,2,1,6,4,2,7,3,3,1,1,3,70,70,1,1,1,1,1,2,3,1,2,1,6,5,2,7,3,4,1,1,4,85,70
720,2,1,1,1,1,2,4,2,2,4,6,3,3,5,2,2,1,1,4,75,78,1,1,1,1,1,1,3,1,2,4,6,4,3,6,3,3,1,1,5,80,78
726,1,1,1,1,1,2,3,1,2,4,5,6,2,5,3,4,1,2,4,70,75,1,1,1,1,1,2,2,1,2,4,6,6,2,7,4,4,1,2,5,80,75
727,1,1,1,1,1,2,2,1,3,4,6,2,3,4,3,2,1,2,3,85,60,1,1,1,1,1,2,1,1,2,4,6,1,4,5,3,3,1,1,4,90,65
730,1,1,1,1,1,2,4,2,2,1,4,2,2,5,5,3,1,4,4,85,75,1,1,1,1,1,2,3,2,2,1,4,1,2,6,6,4,1,3,5,90,75
731,1,1,1,1,1,2,2,2,2,6,6,5,2,5,3,2,1,1,4,80,85,1,1,1,1,1,2,2,2,2,6,6,6,2,6,3,3,1,1,5,85,85
735,2,2,3,1,1,3,4,3,2,1,6,2,2,3,2,1,1,4,4,65,70,1,1,1,1,1,3,3,4,2,1,6,2,2,5,3,1,1,3,4,75,70
736,2,1,1,1,1,3,4,1,2,1,6,4,2,7,3,2,1,1,3,70,75,1,1,1,1,1,2,3,1,2,1,7,5,2,7,4,2,1,1,4,80,75
737,2,1,1,1,1,2,3,4,2,3,6,4,3,5,4,2,1,2,5,65,68,1,1,1,1,1,2,3,4,2,4,6,5,3,6,4,2,1,1,5,75,68
738,2,1,1,1,1,2,4,3,2,1,6,5,4,4,2,1,1,1,3,65,68,1,1,1,1,1,2,3,2,1,1,6,5,4,6,2,2,1,1,3,75,68
739,1,1,1,1,1,2,4,3,3,1,5,2,1,4,3,1,1,1,3,65,75,1,1,1,1,1,2,3,2,2,1,6,3,1,5,4,1,1,1,4,75,75
740,1,1,1,1,1,3,5,4,2,1,4,2,1,2,1,1,1,6,2,75,70,1,1,1,1,1,2,4,3,2,1,5,3,1,3,1,1,1,4,3,85,65
742,1,1,1,1,1,2,3,1,2,6,7,5,3,6,2,4,1,1,4,90,65,1,1,1,1,1,2,3,1,2,6,7,6,3,7,2,4,1,1,5,95,55
743,2,1,1,1,1,2,3,3,3,1,6,4,2,5,3,3,1,1,4,65,68,1,1,1,1,1,2,3,2,1,1,7,5,2,7,4,4,1,1,5,80,70
744,1,1,1,1,1,2,5,4,3,1,3,1,2,1,2,2,1,6,4,65,60,1,1,1,1,1,2,5,4,2,1,3,1,2,2,2,2,1,5,4,75,60
753,1,1,1,1,1,3,4,2,3,2,4,3,1,6,3,3,1,2,4,70,75,1,1,1,1,1,2,3,1,2,3,5,2,1,7,4,3,1,1,5,85,70
755,1,1,1,1,1,2,3,1,2,1,6,4,3,7,3,2,1,1,5,65,68,1,1,1,1,1,2,3,1,2,1,6,5,3,7,4,2,1,1,5,70,68
758,2,1,1,1,1,3,4,1,2,6,7,5,3,6,3,2,1,1,4,75,78,1,1,1,1,1,2,3,1,2,7,7,6,3,7,4,2,1,1,5,85,78
763,1,1,1,1,1,2,1,1,2,1,6,4,4,5,2,2,1,1,4,75,78,1,1,1,1,1,2,1,1,1,1,7,5,5,6,3,2,1,1,5,85,78
764,2,1,1,1,1,3,3,1,2,1,6,5,3,6,2,2,1,1,4,75,80,2,1,1,1,1,3,3,1,2,1,7,6,3,7,2,2,1,1,5,85,80
765,2,1,1,1,1,2,3,2,2,1,6,4,3,5,2,3,1,1,4,75,78,1,1,1,1,1,2,2,1,2,1,6,5,3,6,2,3,1,1,4,85,78
771,2,1,1,1,1,3,5,4,3,2,6,3,4,4,5,1,1,2,3,65,75,1,1,1,1,1,3,4,3,3,3,7,4,5,5,6,1,1,1,5,80,75
772,1,1,1,1,1,2,4,3,2,1,6,2,4,4,3,2,1,3,5,75,80,1,1,1,1,1,2,3,3,2,1,6,3,4,5,4,3,1,2,6,85,80
775,2,1,1,1,1,3,2,1,2,5,6,5,2,6,3,3,1,1,4,90,85,1,1,1,1,1,3,2,1,2,5,7,6,2,7,4,3,1,1,5,95,85
780,1,1,1,1,1,2,3,1,2,1,6,5,3,7,2,1,1,1,4,75,80,1,1,1,1,1,2,3,1,2,1,6,6,3,7,3,1,1,1,4,85,80
782,2,1,1,1,1,3,5,3,2,1,4,2,1,5,4,3,1,3,3,75,78,1,1,1,1,1,2,4,2,2,1,5,2,1,6,5,3,1,2,4,85,78
785,2,1,1,1,1,3,4,1,3,1,5,3,2,5,6,3,1,2,4,70,75,1,1,1,1,1,3,3,1,2,1,6,4,2,7,6,3,1,1,5,80,75
786,2,2,2,1,1,2,3,1,2,1,6,5,2,6,3,3,1,1,4,75,78,1,1,1,1,1,1,2,1,2,1,7,6,2,7,4,4,1,1,5,85,78
788,2,1,1,1,1,2,2,1,3,1,6,4,2,5,3,3,1,1,4,65,68,1,1,1,1,1,2,2,1,2,1,7,5,2,6,3,3,1,1,4,75,68
791,2,1,1,1,1,3,4,5,2,1,3,2,2,1,2,1,1,6,3,65,65,2,1,1,1,1,2,4,5,2,1,4,2,2,2,2,1,1,5,4,70,65
795,2,1,1,1,1,3,3,2,3,1,4,3,2,5,3,4,1,4,4,75,78,1,1,1,1,1,2,3,1,2,1,5,4,2,6,4,5,1,3,5,85,78
797,2,3,1,1,1,3,4,4,3,2,5,1,2,4,1,3,1,3,4,70,75,1,2,1,1,1,2,3,3,2,3,6,2,3,5,2,3,1,2,5,80,75
800,1,1,1,1,1,3,4,1,3,1,4,6,2,7,3,3,1,1,3,75,80,1,1,1,1,1,2,3,1,3,1,5,6,2,7,4,3,1,1,5,85,80
801,1,1,1,1,1,2,5,2,2,1,4,2,1,3,3,2,1,3,4,65,75,1,1,1,1,1,2,4,2,2,1,5,3,1,4,4,3,1,2,4,75,75
802,1,1,1,1,1,2,4,1,3,1,6,2,4,6,3,2,1,3,4,65,60,1,1,1,1,1,2,4,1,3,1,6,2,5,7,4,2,1,2,4,75,60
803,1,1,1,1,1,2,4,1,3,4,6,4,2,5,3,2,1,3,4,65,80,1,1,1,1,1,2,3,1,2,5,7,5,2,6,3,2,1,2,5,75,80
807,2,1,1,1,1,3,4,4,2,1,6,4,2,3,2,2,1,1,3,85,70,2,1,1,1,1,3,3,2,2,1,6,5,2,4,2,3,1,1,3,90,70
808,2,1,1,1,3,2,4,3,2,1,6,2,3,4,3,1,1,4,5,85,60,1,1,1,1,2,1,3,2,2,1,7,3,3,5,4,1,1,3,6,90,60
809,2,1,1,1,1,2,3,1,2,1,6,5,2,4,3,4,1,1,4,75,80,1,1,1,1,1,1,2,1,1,1,7,6,2,5,4,4,1,1,5,85,80
815,1,1,1,1,1,2,3,2,3,1,6,5,3,7,4,2,1,1,4,75,78,1,1,1,1,1,2,2,1,2,1,7,6,3,7,4,2,1,1,4,85,78
818,1,1,1,1,1,2,4,2,2,4,6,5,2,6,3,3,1,1,4,85,60,1,1,1,1,1,2,4,1,2,5,6,6,2,7,3,3,1,1,5,90,65
821,2,1,1,1,1,2,4,2,2,4,6,5,3,6,3,2,1,1,4,85,70,1,1,1,1,1,2,3,1,2,4,6,5,3,7,3,2,1,1,5,90,70
823,2,1,1,1,1,2,3,2,2,3,7,4,2,5,3,3,1,2,4,75,78,2,1,1,1,1,2,3,2,2,4,7,4,2,6,4,3,1,2,4,85,78
825,1,1,1,1,1,2,4,2,2,1,5,3,2,6,3,3,1,1,4,75,75,1,1,1,1,1,2,4,2,2,1,6,4,2,7,4,3,1,1,5,75,75
826,2,2,1,1,2,3,4,2,2,1,6,5,2,4,1,3,1,1,3,65,75,1,1,1,1,1,3,3,2,3,1,7,6,2,5,2,3,1,1,4,78,75
829,2,1,1,1,1,2,2,1,2,6,5,4,3,7,4,3,1,1,4,75,80,1,1,1,1,1,2,2,1,1,6,5,5,3,7,4,3,1,1,5,85,80
832,1,1,1,1,1,3,4,3,2,1,6,2,4,5,3,2,1,3,3,75,78,1,1,1,1,1,3,3,2,2,1,6,3,4,6,3,3,1,2,3,75,78
833,2,2,1,1,1,3,3,1,3,2,5,6,2,6,3,3,1,1,4,65,75,1,1,1,1,1,1,3,1,1,2,6,7,2,7,3,3,1,1,5,80,75
835,2,2,2,1,1,3,4,3,2,5,6,2,3,4,3,2,1,1,4,85,60,1,1,1,1,1,2,3,1,2,6,7,3,4,6,4,2,1,1,5,90,60
837,1,1,1,1,1,3,3,1,3,1,6,3,3,5,2,3,1,2,4,75,78,1,1,1,1,1,2,3,1,2,1,7,4,3,7,3,3,1,2,5,85,78
838,2,1,1,1,1,2,5,4,3,1,6,2,1,1,3,2,1,5,3,60,65,1,1,1,1,1,2,5,3,3,1,6,3,1,3,5,3,1,5,3,75,65
840,2,1,1,1,1,2,2,1,2,5,7,6,4,7,3,2,1,1,4,75,80,1,1,1,1,1,2,2,1,2,5,7,6,5,7,3,2,1,1,5,85,75
841,2,1,1,1,1,2,3,1,3,1,3,4,2,4,3,3,1,3,4,85,70,1,1,1,1,1,2,2,1,2,1,4,5,3,6,4,3,1,2,5,90,70
842,2,1,1,1,1,2,3,3,2,6,7,4,2,5,3,1,1,1,4,90,65,1,1,1,1,1,2,2,2,1,6,7,5,2,6,4,1,1,1,5,90,65
844,2,1,2,1,1,3,4,3,3,4,6,2,1,4,3,2,1,5,3,65,70,1,1,1,1,1,2,3,2,2,5,6,2,1,5,4,2,1,4,3,75,70
846,2,1,1,1,1,3,2,1,2,1,6,5,2,4,3,3,1,1,4,75,80,1,1,1,1,1,3,2,1,2,1,6,6,2,5,3,3,1,1,4,85,80
848,1,1,1,1,1,3,4,2,3,1,6,5,2,4,3,2,1,1,4,85,60,1,1,1,1,1,2,3,1,2,1,7,6,2,6,4,3,1,1,5,85,70
849,1,1,1,1,1,2,4,3,2,4,6,3,2,3,4,2,1,2,3,70,75,1,1,1,1,1,2,3,2,2,4,7,4,2,5,4,2,1,1,4,85,75
851,2,1,1,1,1,2,4,5,2,1,6,4,2,7,3,3,1,1,5,75,80,1,1,1,1,1,2,4,5,2,1,6,5,2,7,3,4,1,1,5,85,80
852,2,1,1,1,1,3,3,1,2,2,6,3,2,5,3,2,1,1,4,65,68,1,1,1,1,1,2,2,1,2,3,6,4,2,6,3,2,1,1,4,75,68
853,2,1,2,1,1,3,3,2,2,4,6,6,3,5,3,2,1,1,4,85,65,1,1,1,1,1,2,2,1,1,5,7,7,4,7,4,3,1,1,5,90,65
854,2,1,1,1,1,2,3,2,2,4,6,5,3,6,4,3,1,2,4,85,65,1,1,1,1,1,1,2,1,1,4,7,5,3,7,4,3,1,1,5,85,65
855,1,1,1,1,1,3,4,3,3,2,6,4,2,5,3,3,1,3,4,85,70,1,1,1,1,1,2,3,2,2,2,6,5,2,6,4,3,1,2,5,90,70
856,2,1,1,1,1,2,4,2,2,6,4,5,2,5,3,3,1,2,4,85,70,1,1,1,1,1,1,3,1,2,6,5,6,2,7,4,4,1,1,4,90,70
858,2,1,1,1,1,2,3,1,2,4,6,5,2,6,3,2,1,3,4,50,70,1,1,1,1,1,2,2,1,2,5,7,6,2,7,4,3,1,2,5,75,65
859,1,1,1,1,1,3,5,4,3,2,4,1,2,3,3,2,1,6,2,70,75,1,1,1,1,1,3,4,3,2,2,5,1,2,4,3,3,1,5,3,80,75
860,2,1,1,1,1,2,4,3,2,4,6,3,2,5,2,3,1,4,4,75,75,1,1,1,1,1,2,4,2,1,5,6,4,2,6,3,3,1,3,5,75,75
861,1,1,1,1,1,2,3,1,2,1,6,4,3,6,4,2,1,1,4,75,78,1,1,1,1,1,2,3,1,2,1,6,5,3,7,4,2,1,1,4,80,78
862,2,1,1,1,1,2,3,2,2,1,6,6,3,5,2,3,1,1,4,75,80,1,1,1,1,1,1,3,1,1,1,7,7,3,6,2,4,1,1,5,85,80
864,2,2,1,1,1,2,2,2,3,1,6,5,4,5,2,3,1,1,4,75,80,1,1,1,1,1,2,2,2,2,1,6,6,5,6,2,4,1,1,5,85,80
868,1,1,1,1,2,3,5,5,3,1,4,1,2,2,3,1,1,6,4,50,20,1,1,1,1,3,3,4,4,2,1,5,1,2,4,5,3,1,5,4,65,30
869,1,1,1,1,1,2,3,5,3,1,3,1,2,2,2,2,1,6,3,65,65,1,1,1,1,5,3,3,4,3,1,3,1,2,3,2,2,1,6,3,70,65
870,2,1,1,1,1,2,4,1,3,1,6,4,2,5,3,3,1,1,4,70,75,1,1,1,1,1,2,3,1,2,1,7,5,2,6,3,3,1,1,5,85,75
871,2,1,1,1,1,2,3,2,2,4,6,5,3,5,2,3,1,1,4,85,65,1,1,1,1,1,2,2,1,1,5,6,6,3,7,2,3,1,1,4,85,70
872,2,1,1,1,1,2,3,1,2,1,6,4,2,6,3,4,1,1,4,75,78,1,1,1,1,1,1,3,1,1,1,6,4,2,6,3,4,1,1,4,80,78
877,2,1,1,1,1,2,2,1,2,4,6,5,3,6,3,2,1,2,4,85,70,1,1,1,1,1,2,2,1,2,5,7,6,3,7,3,2,1,1,5,90,70
881,2,1,1,1,1,3,4,2,2,1,6,7,4,5,3,4,1,1,3,70,85,1,1,1,1,1,2,3,1,1,1,7,7,4,6,3,4,1,1,5,80,85
884,2,1,1,1,1,2,4,1,3,1,6,5,4,7,2,3,1,1,3,70,75,1,1,1,1,1,2,3,1,2,1,7,6,4,7,2,3,1,1,4,80,75
885,2,2,1,1,1,3,4,3,3,4,6,2,3,4,1,1,1,3,5,75,80,2,1,1,1,1,2,3,2,3,4,6,3,3,5,1,1,1,2,5,85,80
888,2,1,1,1,1,2,3,2,2,2,4,5,3,6,3,4,1,2,5,75,78,1,1,1,1,1,1,3,2,2,2,5,6,3,7,4,5,1,1,6,80,78
891,1,1,1,1,1,3,3,2,3,6,7,3,4,5,2,2,1,1,4,75,80,1,1,1,1,1,3,4,2,3,6,7,4,4,6,3,2,1,1,4,80,80
892,2,1,1,1,1,2,3,2,2,6,7,4,2,6,3,2,1,1,4,70,75,1,1,1,1,1,2,3,2,2,6,7,5,2,7,3,2,1,1,4,78,75
895,2,2,1,1,1,3,2,2,3,1,6,2,3,4,2,3,1,1,4,65,68,1,1,1,1,1,2,1,1,1,1,6,4,3,6,2,3,1,1,5,75,68
897,1,1,1,1,1,3,3,2,2,1,3,2,3,5,3,2,1,3,4,75,75,1,1,1,1,1,3,4,5,2,1,4,3,4,6,4,4,1,2,5,80,75
900,1,1,1,1,1,2,3,1,2,1,6,4,2,7,3,4,1,1,5,65,75,1,1,1,1,1,2,2,1,2,1,7,5,2,7,4,4,1,1,5,80,75
903,1,1,1,1,1,2,4,3,2,2,6,2,3,3,4,1,1,2,4,65,70,1,1,1,1,1,2,3,2,2,2,6,3,3,4,4,1,1,3,4,80,70
904,2,1,1,1,1,3,4,2,3,6,7,4,2,5,3,2,1,1,4,90,65,1,1,1,1,1,2,3,1,2,6,7,5,2,6,3,2,1,1,4,90,60
905,2,1,1,1,1,2,3,1,2,1,6,6,3,7,3,2,1,1,4,60,75,1,1,1,1,1,1,2,1,1,1,7,7,4,7,4,2,1,1,5,85,70
906,1,1,1,1,1,2,4,3,2,1,5,2,3,4,4,1,1,5,4,85,80,1,1,1,1,1,2,3,2,2,1,6,3,3,5,4,2,1,4,5,90,80
909,2,1,1,1,1,3,3,2,2,1,6,5,2,6,3,3,1,1,4,65,80,1,1,1,1,1,2,3,1,1,1,7,6,2,7,3,3,1,1,5,75,80
912,1,1,1,1,1,2,4,2,2,4,6,5,3,5,2,3,1,1,4,85,80,1,1,1,1,1,2,3,1,2,4,7,6,4,6,2,3,1,1,4,90,80
917,1,1,1,1,1,2,4,1,2,1,4,5,3,6,3,3,1,2,4,75,78,1,1,1,1,1,2,3,1,2,1,5,6,4,7,3,3,1,1,5,85,78
919,2,2,1,1,1,2,4,3,2,1,6,4,2,6,3,2,1,1,4,75,78,1,1,1,1,1,2,3,2,2,1,6,5,2,6,3,2,1,1,4,85,78
923,1,1,1,1,1,2,5,4,3,1,3,1,2,1,3,1,1,6,3,60,65,1,1,1,1,1,2,5,3,3,1,4,1,3,4,4,2,1,5,3,75,65
926,2,1,1,1,1,3,4,2,3,1,6,4,2,5,2,3,1,1,3,80,85,1,1,1,1,1,2,3,1,2,1,6,5,2,6,2,4,1,1,4,90,85
928,1,1,1,1,1,3,5,4,2,1,6,3,4,5,4,2,1,3,4,75,70,1,1,1,1,1,2,5,2,2,1,6,2,3,6,5,2,1,3,4,80,70
932,2,1,1,1,1,2,4,3,2,2,6,4,2,4,3,1,1,1,5,85,60,1,1,1,1,1,2,3,2,2,3,6,5,2,5,3,1,1,1,5,90,65
934,2,1,1,1,1,2,4,3,2,1,6,3,2,5,3,2,1,4,4,75,80,1,1,1,1,1,2,3,1,2,1,6,4,2,6,3,2,1,3,4,85,80
935,1,1,1,1,1,3,4,4,2,1,4,1,3,4,2,2,1,5,3,90,65,1,1,1,1,1,3,4,3,2,1,5,2,4,5,2,2,1,4,3,95,70
936,2,1,1,1,1,3,3,2,3,1,6,3,4,4,2,1,1,1,4,85,70,1,1,1,1,1,2,2,1,2,1,6,4,4,5,2,1,1,1,5,90,70
937,2,1,1,1,1,3,4,3,2,5,6,4,2,3,3,2,1,3,4,75,78,1,1,1,1,1,3,3,4,2,5,6,5,2,5,4,3,1,2,4,80,78
942,2,2,1,1,1,3,4,3,2,1,3,2,1,4,3,3,1,5,4,65,75,1,1,1,1,1,2,3,2,2,1,4,3,1,5,4,4,1,4,5,75,75
947,1,1,1,1,1,2,4,3,3,1,3,1,2,4,3,3,1,5,4,60,55,1,1,1,1,1,2,3,2,3,1,4,1,2,5,3,2,1,4,5,70,55
948,1,1,1,1,1,2,4,2,2,1,6,4,3,5,3,2,1,1,4,75,78,1,1,1,1,1,2,3,3,2,1,6,4,3,6,4,2,1,1,5,80,78
949,1,1,1,1,1,3,4,1,3,1,6,3,2,5,4,2,1,2,4,85,65,1,1,1,1,1,3,4,1,3,1,6,4,2,6,4,2,1,2,5,90,65
951,2,1,1,1,1,3,4,2,2,1,6,2,3,5,3,2,1,1,4,85,60,1,1,1,1,1,2,3,1,2,1,7,3,4,7,4,3,1,1,5,90,65
952,2,1,2,1,1,3,4,3,2,6,7,4,2,3,1,2,1,1,3,75,80,1,1,1,1,1,2,2,2,2,6,7,5,2,4,1,2,1,1,3,85,80
955,1,1,1,1,1,2,3,1,2,3,6,6,2,6,3,3,1,1,3,75,80,1,1,1,1,1,2,2,1,2,4,6,7,2,7,4,3,1,1,3,85,75
956,2,1,1,1,1,1,3,1,2,6,7,6,3,5,4,2,1,1,4,75,78,1,1,1,1,1,1,3,1,2,6,7,7,3,6,4,2,1,1,4,85,78
957,2,1,1,1,1,3,4,2,3,1,6,4,3,3,2,1,1,4,3,85,60,1,1,1,1,1,3,3,1,3,1,7,5,3,5,3,1,1,2,4,90,65
960,3,1,1,1,2,3,4,3,3,1,6,4,3,2,2,3,1,2,4,65,70,1,1,1,1,2,3,3,2,3,1,7,5,4,6,3,4,1,1,5,75,70
962,1,1,1,1,1,2,4,4,3,1,3,2,4,2,1,1,1,5,4,85,60,1,1,1,1,1,1,3,3,2,1,4,2,5,4,3,3,1,4,5,90,65
963,1,1,1,1,1,2,4,1,2,2,5,3,2,7,4,3,1,3,4,60,60,1,1,1,1,1,2,3,1,2,2,6,4,2,7,5,3,1,2,5,70,60
964,2,1,1,1,1,3,3,2,2,1,6,3,4,4,5,2,1,1,4,85,65,1,1,1,1,1,2,2,1,1,1,7,4,5,6,6,3,1,1,4,90,65
966,1,1,1,1,1,2,5,4,2,1,3,1,1,1,3,2,1,6,4,65,70,1,1,1,1,1,2,4,3,2,1,4,2,2,4,4,3,1,5,5,80,70
969,1,1,1,1,1,3,4,4,3,2,4,1,2,3,3,2,1,5,4,70,65,2,2,2,1,2,3,4,3,3,2,5,1,2,4,3,2,1,4,4,80,65
971,1,1,1,1,1,2,3,1,3,1,6,2,1,5,3,2,1,1,4,75,78,1,1,1,1,1,2,2,1,2,1,7,3,1,6,4,2,1,1,5,85,78
972,1,1,1,1,1,2,4,1,2,1,6,3,4,5,2,3,1,4,4,65,75,1,1,1,1,1,2,3,1,2,1,6,4,4,6,2,3,1,3,5,75,70
974,1,1,1,1,1,2,5,3,3,1,4,1,3,4,2,2,1,3,3,65,70,1,1,1,1,1,2,4,2,3,1,5,1,3,5,2,3,1,2,4,75,70
975,2,1,1,1,1,3,4,2,2,6,4,4,2,4,3,2,1,1,3,85,65,1,1,1,1,1,2,3,1,2,6,4,5,2,6,4,3,1,1,4,90,70
978,1,1,1,1,1,2,3,1,2,1,6,5,4,6,3,2,1,1,4,85,85,1,1,1,1,1,2,3,1,2,1,7,6,4,7,3,2,1,1,4,85,85
979,2,1,1,1,1,2,3,2,2,1,6,4,2,7,3,3,1,1,3,75,75,1,1,1,1,1,2,2,1,1,1,6,5,2,7,3,3,1,1,4,85,75
980,1,1,1,1,1,3,5,4,3,1,2,3,3,4,4,2,1,5,3,85,60,1,1,1,1,1,3,4,3,3,1,3,4,3,5,4,3,1,3,4,90,55
981,1,1,1,1,2,3,5,4,2,1,6,2,3,4,3,2,1,1,3,65,70,1,1,1,1,1,2,4,3,2,1,7,3,4,6,4,2,1,1,4,75,70
983,1,1,1,1,1,2,3,1,2,1,6,4,2,6,3,3,1,1,5,85,60,1,1,1,1,1,2,2,1,2,1,7,5,2,7,4,3,1,1,5,90,60
984,2,1,1,1,2,3,4,1,3,1,6,3,3,4,2,2,1,4,5,75,78,1,1,1,1,1,3,3,1,3,1,7,4,3,6,3,3,1,3,6,85,78
987,2,2,1,1,1,3,4,2,3,1,6,4,3,5,3,2,1,1,5,75,78,1,1,1,1,1,2,1,1,2,1,7,5,3,6,4,2,1,1,6,85,78
991,1,1,1,1,1,2,3,2,3,2,6,1,3,4,1,2,1,3,3,65,68,1,1,1,1,1,2,3,2,3,2,6,2,3,5,1,2,1,3,3,75,68
993,2,1,1,1,1,2,3,1,2,4,6,5,2,4,3,2,1,3,5,75,78,1,1,1,1,1,2,2,1,2,5,7,6,3,6,4,3,1,2,5,85,78
995,1,1,1,1,1,2,4,1,2,2,5,6,2,7,3,2,1,3,4,75,80,1,1,1,1,1,2,3,1,2,2,6,6,2,7,4,2,1,3,4,85,80
996,1,1,1,1,1,2,4,2,2,1,7,5,2,4,3,2,1,1,4,65,75,1,1,1,1,1,2,3,2,2,1,7,6,2,5,3,4,1,1,5,80,75
997,1,1,1,1,1,2,5,4,2,1,3,2,3,6,4,3,1,4,4,65,60,1,1,1,1,1,2,4,3,2,1,4,1,3,7,5,3,1,2,4,75,60
999,2,1,1,1,1,3,4,1,3,6,7,4,2,5,3,2,1,2,4,85,80,2,1,1,1,1,3,3,1,3,6,7,5,2,6,4,2,1,1,4,90,80
1000,2,2,1,1,4,3,5,3,3,1,3,1,3,4,3,2,1,4,3,75,75,1,1,1,1,3,3,4,2,3,1,4,1,2,5,4,2,1,3,4,80,75
